2018-06-21T03:17:02.466Z - info: Pages built
2018-06-21T03:17:02.713Z - info: Site data built
2018-06-21T03:17:02.759Z - info: Generate Site durationMs=103201
2018-06-21T03:17:03.267Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-06-21T04:22:00.595Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\common\definitions.md
2018-06-21T04:22:00.595Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\introduction\text.md
2018-06-21T04:22:00.595Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\path.md
2018-06-21T04:22:00.595Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\usage\tools.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\index.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\requirements\nonFunctionalRequirements\text.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\requirements\path.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\glossary\what\text.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\glossary\path.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gatheringRequirements\productSurveys\text.md
2018-06-21T04:22:00.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\forkingWorkflow\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\path.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\index.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\introduction\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\introduction\basic\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\introduction\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\avoidLongMethods\text.md
2018-06-21T04:22:00.597Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\avoidDeepNesting\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\avoidComplicatedExpressions\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\avoidMagicNumbers\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\basic\makeCodeObvious\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\structureCodeLogically\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\dontTripReader\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\practiceKISSing\text.md
2018-06-21T04:22:00.598Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\avoidPrematureOptimizations\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\intermediate\slapHard\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\abstraction\what\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\abstraction\path.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\advanced\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\maximiseReadability\advanced\makeHappyPathProminent\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\followStandard\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\followStandard\introduction\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\followStandard\basic\text.md
2018-06-21T04:22:00.599Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\followStandard\intermediate\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\introduction\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\basic\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\basic\nounsAndVerbsAsNames\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\basic\useStandardWords\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\intermediate\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\intermediate\useNameExplain\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\intermediate\notTooLongNorShort\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\nameWell\intermediate\avoidMisleadingNames\text.md
2018-06-21T04:22:00.600Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\introduction\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\basic\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\basic\useDefaultBranch\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\basic\dontRecycleVarsOrParams\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\basic\avoidEmptyCatchBlocks\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\basic\deleteDeadCode\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\intermediate\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\intermediate\minimiseVariableScope\text.md
2018-06-21T04:22:00.601Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\avoidShortcuts\intermediate\minimiseCodeDuplication\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\dryPrinciple\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\path.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\introduction\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\basic\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\basic\dontRepeatObvious\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\basic\writeToReader\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\intermediate\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\codeQuality\commentMinimally\intermediate\explainWhatWhyNotHow\text.md
2018-06-21T04:22:00.602Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\softwareEngineering\introduction\prosAndCons\text.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\softwareEngineering\introduction\path.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\ides\introduction\what\text.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\ides\introduction\path.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\intellij\projectSetup\text.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\intellij\path.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\intellij\codeNavigation\text.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\collections\text.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\path.md
2018-06-21T04:22:00.603Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\varargs\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\introduction\what\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\introduction\path.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\regressionTesting\what\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\regressionTesting\path.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testAutomation\what\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testAutomation\path.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testAutomation\testingTextUis\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\what\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\repositories\text.md
2018-06-21T04:22:00.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gitAndGithub\init\text.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gitAndGithub\path.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\savingHistory\text.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gitAndGithub\commit\text.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gitAndGithub\ignore\text.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\about\usage.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsBasic\q-essay-explainClassDiagram.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\associations\q-essay-objectDiagramsForClassDiagram.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\singleResponsibilityPrinciple\text.md
2018-06-21T04:22:00.605Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\reuse\apis\what\text.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\reuse\apis\path.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\streamsBasic\text.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\q-essay-expainParserFactory.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\javaFXBasic\text.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\javaFXBasic\part01\part01.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\javaTools\javaFXBasic\part02\part02.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsBasic\personListExercise.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\design\text.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\design\introduction\text.md
2018-06-21T04:22:00.606Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\design\introduction\what\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\introduction\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\introduction\what\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\reading\text.md
2018-06-21T04:22:00.607Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\drawing\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\introduction\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\introduction\what\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\nTier\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\nTier\what\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\clientServer\text.md
2018-06-21T04:22:00.608Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\clientServer\what\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\transactionProcessing\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\transactionProcessing\what\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\serviceOriented\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\serviceOriented\what\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\eventDriven\text.md
2018-06-21T04:22:00.609Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\eventDriven\what\text.md
